R_fighter,B_fighter,gender,R_age,B_age,R_Height_cms,B_Height_cms,R_Weight_lbs,B_Weight_lbs,R_Reach_cms,B_Reach_cms,sig_str_landed_bout_diff,ev_diff,odds_diff,tot_str_landed_bout_diff,sig_str_pct_bout_diff
Chael Sonnen,Michael Bisping,MALE,34,32,185.42,185.42,205,185,187.96,190.5,-10,313.68421053,720,-33,-0.06999999999999995
Demian Maia,Chris Weidman,MALE,34,27,185.42,187.96,170,185,182.88,198.12,7,-76.21052632,-294,8,0.040000000000000036
Evan Dunham,Nik Lentz,MALE,30,27,177.8,172.72,155,155,177.8,172.72,-29,291.83098592,675,-43,-0.18999999999999995
Mike Russow,Jon Olav Einemo,MALE,35,36,185.42,198.12,255,253,185.42,206,10,0,0,27,0.15999999999999992
Cub Swanson,George Roop,MALE,28,30,172.72,185.42,145,135,177.8,182.88,-8,-33.07692308,-240,-6,-0.30000000000000004
Charles Oliveira,Eric Wisely,MALE,22,27,177.8,172.72,155,145,187.96,178,-4,457.14285714,1035,-4,0
Michael Johnson,Shane Roller,MALE,25,32,177.8,177.8,145,155,185.42,182.88,-8,-184.18367347,-470,-5,0.13
Joey Beltran,Lavar Johnson,MALE,30,34,185.42,193.04,185,240,190.5,208.28,43,101.17647059,330,30,0.4
Chris Camozzi,Dustin Jacoby,MALE,25,23,187.96,193.04,185,185,193.04,198.12,0,66.03448276,280,0,0
Melvin Guillard,Jim Miller,MALE,28,28,175.26,172.72,155,155,172.72,180.34,-12,-73.33333333,-290,-16,-0.28
Duane Ludwig,Josh Neer,MALE,33,28,177.8,180.34,170,170,177.8,182.88,-19,-94.39393939,-320,-24,-0.27
Mike Easton,Jared Papazian,MALE,27,23,167.64,172.72,135,135,177.8,170.18,-17,356.74418605,810,-17,-0.15000000000000002
Pat Barry,Christian Morecraft,MALE,32,25,180.34,198.12,235,260,187.96,205.74,-9,135,385,-7,-0.77
Jorge Rivera,Eric Schafer,MALE,39,34,185.42,190.5,185,185,185.42,190.5,0,-66.03448276,-280,13,0.31000000000000005
Kamal Shalorus,Khabib Nurmagomedov,MALE,39,23,172.72,177.8,155,155,172.72,177.8,22,-9.090909089999997,-210,41,0.16000000000000006
Charlie Brenneman,Daniel Roberts,MALE,30,31,177.8,177.8,155,170,182.88,187.96,-21,297.22222222,685,-102,-0.65
Fabricio Camoes,Tommy Hayden,MALE,33,25,177.8,175.26,155,145,185.42,182.88,1,247.74193548,590,-17,-0.13
Daniel Pineda,Pat Schilling,MALE,26,23,170.18,172.72,145,145,175.26,175.26,-15,58.57142857,270,-34,-0.22000000000000008
Joseph Sandoval,Nick Denis,MALE,25,28,170.18,170.18,135,135,168,178,8,-213.63636364,-525,8,-0.28
Jose Aldo,Chad Mendes,MALE,25,26,170.18,167.64,145,145,177.8,167.64,2,166.52173913,440,3,0.09000000000000008
Vitor Belfort,Anthony Johnson,MALE,34,27,182.88,187.96,185,205,187.96,198.12,-10,35,240,-23,-0.23
Rousimar Palhares,Mike Massenzio,MALE,31,29,172.72,187.96,170,185,180.34,185.42,-4,415,935,-4,-0.5
Erick Silva,Carlo Prater,MALE,27,30,182.88,180.34,170,155,187.96,182.88,-8,436.13207547,985,-12,-0.8
Edson Barboza,Terry Etim,MALE,25,26,180.34,185.42,155,155,190.5,185.42,-21,242.21311475,580,-21,-0.12
Thiago Tavares,Sam Stout,MALE,27,27,170.18,175.26,145,155,172.72,177.8,-5,35,240,-5,-0.13
Gabriel Gonzaga,Ednaldo Oliveira,MALE,32,27,187.96,195.58,242,205,193.04,200.66,-2,58.57142857,270,-4,-0.28
Iuri Alcantara,Michihiro Omigawa,MALE,31,36,175.26,167.64,135,145,180.34,172.72,-36,124.91666667,369,-27,0.07
Ricardo Funch,Mike Pyle,MALE,31,36,177.8,182.88,170,170,193.04,187.96,9,-436.13207547,-985,10,0.2
Felipe Arantes,Antonio Carvalho,MALE,23,32,172.72,175.26,135,145,185.42,172.72,-16,-94.39393939,-320,-7,-0.19
Brock Lesnar,Alistair Overeem,MALE,34,31,190.5,193.04,265,265,205.74,203.2,13,-58.57142857,-270,12,0.46
Nate Diaz,Donald Cerrone,MALE,26,28,182.88,185.42,170,155,193.04,185.42,-142,-219.28571429,-535,-156,-0.13
Jon Fitch,Johny Hendricks,MALE,33,28,182.88,175.26,170,185,193.04,175.26,2,160.55555556000004,430,2,1
Vladimir Matyushenko,Alexander Gustafsson,MALE,40,24,182.88,195.58,205,205,187.96,200.66,5,-269.69696969999995,-630,7,-0.15000000000000002
Nam Phan,Jimy Hettes,MALE,28,24,167.64,175.26,135,145,177.8,180.34,65,94.39393939,320,196,0.31999999999999995
Ross Pearson,Junior Assuncao,MALE,27,30,172.72,175.26,155,145,175.26,182.88,-9,264.23076923,620,-37,0.040000000000000036
Anthony Njokuani,Danny Castillo,MALE,31,32,185.42,175.26,155,155,190.5,180.34,-11,-115.94594595,-355,-8,0.020000000000000014
Dong Hyun Kim,Sean Pierson,MALE,30,35,187.96,182.88,170,170,193.04,193.04,-21,286.01449275,660,-7,-0.15999999999999998
Jacob Volkmann,Efrain Escudero,MALE,31,25,175.26,175.26,155,155,180.34,177.8,-10,207.26415094,510,-32,-0.09999999999999998
Manvel Gamburyan,Diego Nunes,MALE,30,29,165.1,167.64,135,145,170.18,170.18,23,-148.48837208999996,-410,17,0.13
Jon Jones,Lyoto Machida,MALE,24,33,193.04,185.42,205,185,213.36,187.96,-11,398.94736842,895,-13,-0.11
Frank Mir,Minotauro Nogueira,MALE,32,35,190.5,190.5,264,240,200.66,195.58,0,142.38095238,400,0,0
Tito Ortiz,Rogerio Nogueira,MALE,36,35,190.5,187.96,205,205,187.96,190.5,45,-207.26415094,-510,67,0.07999999999999996
Claude Patrick,Brian Ebersole,MALE,31,31,180.34,182.88,170,170,190.5,185.42,-5,9.090909089999997,210,-12,-0.010000000000000007
Mark Hominick,Chan Sung Jung,MALE,29,24,172.72,170.18,145,145,172.72,182.88,6,457.14285714,1035,6,0.6
Krzysztof Soszynski,Igor Pokrajac,MALE,34,32,185.42,182.88,205,205,195.58,193.04,17,195.78431373,490,17,0.17000000000000004
Jared Hamman,Costas Philippou,MALE,29,32,190.5,180.34,185,185,190.5,185.42,0,109.18181818,342,0,0
John Makdessi,Dennis Hallman,MALE,26,36,172.72,175.26,155,155,172.72,182.88,20,76.21052632,294,40,0.62
Walel Watson,Yves Jabouin,MALE,27,32,180.34,170.18,135,135,175.26,172.72,-14,-80.48387097,-300,-27,0.07999999999999996
Mark Bocek,Nik Lentz,MALE,30,27,172.72,172.72,155,155,190.5,172.72,-36,61.57746478999999,274,21,-0.22000000000000006
Rich Attonito,Jake Hecht,MALE,34,27,177.8,182.88,170,170,182.88,193.04,16,166.52173913,440,2,0.07999999999999996
Mitch Clarke,John Cholish,MALE,26,27,177.8,180.34,155,155,185.42,182.88,38,-286.01449275,-660,44,0.56
Michael Bisping,Jason Miller,MALE,32,30,185.42,185.42,185,185,190.5,182.88,0,124.91666667,369,0,0
Diego Brandao,Dennis Bermudez,MALE,24,24,170.18,167.64,145,155,172.72,167.64,0,258.75,610,0,0
TJ Dillashaw,John Dodson,MALE,25,27,167.64,160.02,125,135,170.18,167.64,0,148.48837208999996,410,0,0
Tony Ferguson,Yves Edwards,MALE,27,35,180.34,175.26,155,155,193.04,185.42,0,289.42857143,668,0,0
Louis Gaudinot,Johnny Bedford,MALE,27,28,160.02,177.8,125,135,160.02,180.34,0,-160.55555556000004,-430,0,0
Marcus Brimage,Stephen Bass,MALE,26,29,162.56,175.26,135,145,180.34,185,0,-16.280701750000006,-218,0,0
Dustin Pague,John Albert,MALE,24,25,175.26,172.72,135,135,187.96,172.72,0,160.55555556000004,430,0,0
Roland Delorme,Josh Ferguson,MALE,27,23,175.26,165.1,135,125,180.34,167.64,0,-8.281573500000007,-10,0,0
Steven Siler,Josh Clopton,MALE,24,30,180.34,167.64,145,145,177.8,172.72,0,87.5,310,0,0
Bryan Caraway,Dustin Neace,MALE,27,25,172.72,175.26,135,145,172.72,175,0,335.30864198,765,0,0
Mauricio Rua,Dan Henderson,MALE,29,41,185.42,180.34,205,185,193.04,187.96,-19,77.64052288,296,-78,0.05000000000000005
Wanderlei Silva,Cung Le,MALE,35,39,180.34,175.26,205,185,187.96,175.26,-11,-134.54545455,-400,-19,-0.01999999999999996
Urijah Faber,Brian Bowles,MALE,32,31,167.64,170.18,135,135,170.18,177.8,-23,106.52873563,338,-30,-0.4
Rick Story,Martin Kampmann,MALE,27,29,175.26,182.88,170,170,180.34,182.88,-23,9.090909089999997,210,-18,-0.09999999999999998
Stephan Bonnar,Kyle Kingsbury,MALE,34,29,193.04,193.04,205,205,198.12,193.04,-5,-70.43243243,-286,-95,0.09999999999999998
Ryan Bader,Jason Brilz,MALE,28,36,187.96,180.34,205,205,187.96,180.34,-5,319.02597403,730,-5,0.28
Michael McDonald,Alex Soto,MALE,20,27,175.26,172.72,135,135,177.8,180.34,-6,340.6097561,775,-6,0.25
Tom Lawlor,Chris Weidman,MALE,28,27,182.88,187.96,205,185,187.96,198.12,1,-269.69696969999995,-630,1,0.22
Gleison Tibau,Rafael Dos Anjos,MALE,28,27,177.8,172.72,155,170,180.34,177.8,-31,80.48387097,300,-25,-0.16999999999999998
Miguel Torres,Nick Pace,MALE,30,24,175.26,170.18,135,135,193.04,172.72,-33,340.6097561,775,-109,-0.08000000000000003
Matt Brown,Seth Baczynski,MALE,30,30,182.88,190.5,170,170,190.5,187.96,-2,50.92592593000001,260,-6,-0.21
Danny Castillo,Shamar Bailey,MALE,32,29,175.26,175.26,155,155,180.34,190.5,-19,308.33333333,710,-24,0.11
Cain Velasquez,Junior Dos Santos,MALE,29,27,185.42,193.04,240,238,195.58,195.58,1,35,240,5,0.11
Clay Guida,Benson Henderson,MALE,29,27,170.18,175.26,155,170,177.8,177.8,29,-207.26415094,-510,67,0.16999999999999998
Dustin Poirier,Pablo Garza,MALE,22,28,175.26,185.42,155,145,182.88,185.42,-3,160.55555556000004,430,-7,0.04999999999999999
Cub Swanson,Ricardo Lamas,MALE,28,29,172.72,172.72,145,145,177.8,180.34,-8,-107.85714286,-340,-3,-0.09000000000000002
DaMarques Johnson,Clay Harvison,MALE,29,31,185.42,185.42,170,170,190.5,187.96,0,201.53846154,500,0,-0.01999999999999996
Norifumi Yamamoto,Darren Uyenoyama,MALE,34,32,162.56,167.64,135,125,167.64,162.56,0,322.35897436,738,57,0.29999999999999993
Alex Caceres,Cole Escovedo,MALE,23,30,177.8,170.18,145,135,185.42,182.88,-78,-210.96296296,-518,-82,-0.16999999999999998
Mike Pierce,Paul Bradley,MALE,31,28,172.72,175.26,170,170,177.8,183,-12,236.66666667,570,-64,-0.09000000000000002
Aaron Rosa,Matt Lucas,MALE,28,38,193.04,185.42,205,205,198.12,185,-40,26.66666667,230,-208,-0.11
Chris Leben,Mark Munoz,MALE,31,33,180.34,182.88,185,185,187.96,182.88,0,-160.55555556000004,-430,0,0
Brad Pickett,Renan Barao,MALE,33,24,167.64,167.64,135,135,172.72,177.8,0,-35,-240,0,0
Thiago Alves,Papy Abedi,MALE,28,33,175.26,180.34,170,185,177.8,187.96,0,275.14925373,640,0,0
Cyrille Diabate,Anthony Perosh,MALE,38,39,198.12,190.5,205,205,205.74,190.5,0,291.83098592,675,0,0
Terry Etim,Edward Faaloloto,MALE,25,27,185.42,185.42,155,155,185.42,177.8,0,524.84848485,1200,0,0
John Maguire,Justin Edwards,MALE,28,28,175.26,177.8,155,155,175.26,177.8,0,-43.07692308,-250,0,0
Rob Broughton,Philip De Fries,MALE,28,25,187.96,195.58,265,250,187.96,208.28,0,-80.48387097,-300,0,0
Michihiro Omigawa,Jason Young,MALE,35,25,167.64,175.26,145,145,172.72,185.42,0,142.38095238,400,0,0
Chris Cope,Che Mills,MALE,28,29,182.88,185.42,170,170,182.88,193.04,0,-195.78431373,-490,0,0
Chris Cariaso,Vaughan Lee,MALE,30,29,160.02,167.64,125,125,160.02,167.64,0,139.2195122,393,0,0
BJ Penn,Nick Diaz,MALE,32,28,175.26,185.42,155,185,177.8,193.04,90,-18.04347826,-220,150,-0.030000000000000027
Cheick Kongo,Matt Mitrione,MALE,36,33,193.04,190.5,240,265,208.28,200.66,-23,-39.875,-246,-48,0.03999999999999998
Mirko Cro Cop,Roy Nelson,MALE,37,35,187.96,182.88,230,263,185.42,182.88,0,-142.38095238,-400,0,0
Scott Jorgensen,Jeff Curran,MALE,29,34,165.1,167.64,135,135,167.64,175.26,-1,340.6097561,775,-17,-0.08000000000000003
Hatsu Hioki,George Roop,MALE,28,29,180.34,185.42,145,135,177.8,182.88,11,253.25396825,600,32,-0.14999999999999994
Dennis Siver,Donald Cerrone,MALE,32,28,167.64,185.42,145,155,177.8,185.42,-3,-172.44680850999995,-450,-5,-0.17999999999999994
Tyson Griffin,Bart Palaszewski,MALE,27,28,167.64,175.26,145,145,172.72,177.8,11,231.10169492,560,11,-0.030000000000000027
Brandon Vera,Eliot Marshall,MALE,34,31,190.5,187.96,230,205,193.04,195.58,-12,313.68421053,720,24,-0.12
Ramsey Nijem,Danny Downes,MALE,23,25,180.34,182.88,155,155,190.5,182.88,-53,128.71794872,375,-141,-0.54
Chris Camozzi,Francis Carmont,MALE,24,30,187.96,190.5,185,205,193.04,198.12,29,18.04347826,220,26,0.22000000000000006
Dustin Jacoby,Clifford Starks,MALE,23,30,193.04,182.88,185,185,198.12,195.58,0,26.66666667,230,0,0
Frankie Edgar,Gray Maynard,MALE,29,32,167.64,175.26,145,155,172.72,177.8,0,35,240,0,0
Jose Aldo,Kenny Florian,MALE,25,35,170.18,177.8,145,145,177.8,187.96,0,291.83098592,675,0,0
Chael Sonnen,Brian Stann,MALE,34,31,185.42,185.42,205,205,187.96,187.96,0,201.53846154,500,0,0
Leonard Garcia,Nam Phan,MALE,32,28,177.8,167.64,145,135,175.26,177.8,0,-172.44680850999995,-450,0,0
Melvin Guillard,Joe Lauzon,MALE,28,27,175.26,177.8,155,155,172.72,180.34,0,415,935,0,0
Demian Maia,Jorge Santiago,MALE,33,30,185.42,185.42,170,170,182.88,187.96,0,225.51724138,550,0,0
Anthony Pettis,Jeremy Stephens,MALE,24,25,177.8,172.72,170,145,182.88,180.34,0,219.28571429,535,0,0
Joey Beltran,Stipe Miocic,MALE,29,29,185.42,193.04,185,240,190.5,203.2,0,-219.28571429,-535,0,0
Tiequan Zhang,Darren Elkins,MALE,33,27,172.72,177.8,155,145,177.8,180.34,0,50.92592593000001,260,0,0
Aaron Simpson,Eric Schafer,MALE,37,34,182.88,190.5,170,185,185.42,190.5,0,330,755,0,0
Steve Cantwell,Mike Massenzio,MALE,24,28,187.96,187.96,185,185,190.5,185.42,0,80.48387097,300,0,0
Dominick Cruz,Demetrious Johnson,MALE,26,25,172.72,160.02,135,125,172.72,167.64,0,406.81818182,975,0,0
Pat Barry,Stefan Struve,MALE,32,23,180.34,210.82,235,265,187.96,213.36,0,94.39393939,320,0,0
Anthony Johnson,Charlie Brenneman,MALE,27,30,187.96,177.8,205,155,198.12,182.88,0,135,385,0,0
Matt Wiman,Mac Danzig,MALE,28,31,177.8,172.72,155,155,172.72,177.8,0,154.54545455,420,0,0
Yves Edwards,Rafaello Oliveira,MALE,35,29,175.26,172.72,155,155,185.42,180.34,0,80.48387097,300,0,0
Michael Johnson,Paul Sass,MALE,25,23,177.8,182.88,145,155,185.42,185.42,0,105.19653179,336,0,0
Mike Easton,Byron Bloodworth,MALE,27,28,167.64,172.72,135,135,177.8,175.26,0,294.35897436,710,0,0
Shane Roller,TJ Grant,MALE,32,27,177.8,177.8,155,155,182.88,182.88,0,106.52873563,338,0,0
Josh Neer,Keith Wisniewski,MALE,28,29,180.34,182.88,170,170,182.88,190.5,0,201.53846154,500,0,0
Walel Watson,Joseph Sandoval,MALE,27,25,180.34,170.18,135,135,175.26,168,0,-9.090909089999997,-210,0,0
Jon Jones,Rampage Jackson,MALE,24,33,193.04,185.42,205,205,213.36,185.42,0,415,935,0,0
Matt Hughes,Josh Koscheck,MALE,37,33,175.26,177.8,170,170,185.42,185.42,12,-324.6835443,-745,15,0.24
Travis Browne,Rob Broughton,MALE,29,28,198.12,187.96,255,265,200.66,187.96,-23,351.19047619,795,8,-0.09999999999999998
Nate Diaz,Takanori Gomi,MALE,26,33,182.88,170.18,170,155,193.04,177.8,-32,195.78431373,490,-36,-0.31999999999999995
Tony Ferguson,Aaron Riley,MALE,27,30,180.34,172.72,155,155,193.04,175.26,-20,280.58823529,650,-20,-0.15
Nick Ring,Tim Boetsch,MALE,32,30,182.88,182.88,185,185,187.96,187.96,17,-124.91666667,-369,41,0.19000000000000009
Junior Assuncao,Eddie Yagin,MALE,30,32,175.26,170.18,145,145,182.88,175,-53,-50.92592593000001,-260,-144,-0.31999999999999995
Takeya Mizugaki,Cole Escovedo,MALE,27,30,170.18,170.18,135,135,172.72,182.88,-41,154.54545455,420,-52,0.020000000000000014
James Te Huna,Ricardo Romero,MALE,29,33,187.96,182.88,185,205,190.5,193.04,-5,76.21052632,294,-6,-0.71
Jake Shields,Jake Ellenberger,MALE,32,26,182.88,175.26,170,170,182.88,180.34,8,50.92592593000001,260,9,-0.1399999999999999
Court McGee,Dongi Yang,MALE,26,26,180.34,177.8,170,185,190.5,180.34,-12,106.52873563,338,-15,0.07
Jonathan Brookins,Erik Koch,MALE,26,22,182.88,177.8,145,155,185.42,180.34,17,-135,-385,57,-0.020000000000000014
Alan Belcher,Jason MacDonald,MALE,27,36,187.96,190.5,185,185,185.42,203.2,-23,225.51724138,550,-47,-0.36
Cody McKenzie,Vagner Rocha,MALE,23,29,182.88,177.8,155,155,182.88,185.42,3,-115.94594595,-355,22,0.029999999999999968
Evan Dunham,Shamar Bailey,MALE,29,28,177.8,175.26,155,155,177.8,190.5,-57,345.90361446,785,-59,-0.1
Matthew Riddle,Lance Benoist,MALE,25,23,185.42,180.34,170,170,187.96,185.42,13,127.38095238,385,20,0.08999999999999997
Ken Stone,Donny Walker,MALE,28,31,172.72,175.26,135,135,180.34,180,-6,94.39393939,320,-14,-0.24999999999999994
Clay Harvison,Seth Baczynski,MALE,30,29,185.42,190.5,170,170,187.96,187.96,29,-73.33333333,-290,27,-0.06
TJ Waldburger,Mike Stumpf,MALE,23,25,180.34,177.8,170,170,190.5,180.34,-4,166.52173913,440,-2,-0.57
Robert Peralta,Mike Lullo,MALE,25,32,172.72,172.72,145,145,180.34,178,-29,43.07692308,250,-52,-0.18999999999999995
Justin Edwards,Jorge Lopez,MALE,28,22,177.8,177.8,155,170,177.8,183,1,-294.35897436,-710,-8,0.09999999999999998
Anderson Silva,Yushin Okami,MALE,36,30,187.96,187.96,185,170,195.58,190.5,-27,483.33333333,1100,-25,-0.33
Mauricio Rua,Forrest Griffin,MALE,29,32,185.42,190.5,205,205,193.04,195.58,-13,142.38095238,400,-13,-0.4
Ross Pearson,Edson Barboza,MALE,26,25,172.72,180.34,155,155,175.26,190.5,-5,-210.96296296,-518,-7,-0.03999999999999998
Minotauro Nogueira,Brendan Schaub,MALE,35,28,190.5,193.04,240,245,195.58,198.12,0,-190,-480,0,0
Luiz Cane,Stanislav Nedkov,MALE,30,29,187.96,180.34,185,205,195.58,180.34,14,178.33333333000004,460,14,0.24000000000000005
Thiago Tavares,Spencer Fisher,MALE,26,35,170.18,170.18,145,155,172.72,177.8,-7,115.94594595,355,-75,-0.04999999999999999
Rousimar Palhares,Dan Miller,MALE,31,30,172.72,185.42,170,185,180.34,187.96,-25,184.18367347,470,-99,-0.16999999999999998
Paulo Thiago,David Mitchell,MALE,30,31,180.34,182.88,170,170,185.42,193.04,4,345.90361446,785,32,-0.08000000000000003
Raphael Assuncao,Johnny Eduardo,MALE,29,33,165.1,170.18,135,135,167.64,180.34,-25,80.48387097,300,-63,-0.2
Erick Silva,Luis Ramos,MALE,27,30,182.88,172.72,170,170,187.96,183,0,219.28571429,535,-2,0.12999999999999995
Iuri Alcantara,Felipe Arantes,MALE,31,23,175.26,172.72,135,135,180.34,185.42,7,398.94736842,895,-21,0.19
Yves Jabouin,Ian Loveland,MALE,32,27,170.18,172.72,135,145,172.72,178,-4,-115.94594595,-355,7,-0.020000000000000014
Dan Hardy,Chris Lytle,MALE,29,36,182.88,180.34,170,170,187.96,172.72,66,-1.8142235100000048,-2,71,0.21
Jim Miller,Benson Henderson,MALE,27,27,172.72,175.26,155,170,180.34,177.8,51,101.17647059,330,95,0.18
Donald Cerrone,Charles Oliveira,MALE,28,21,185.42,177.8,155,155,185.42,187.96,-20,-16.280701750000006,-218,-22,-0.15999999999999998
Amir Sadollah,Duane Ludwig,MALE,30,33,177.8,177.8,170,170,187.96,177.8,28,324.6835443,745,29,0
CB Dollaway,Jared Hamman,MALE,28,29,187.96,190.5,185,185,193.04,190.5,34,178.33333333000004,460,81,-0.009999999999999952
Joseph Benavidez,Eddie Wineland,MALE,27,27,162.56,170.18,125,135,165.1,175.26,-42,231.10169492,560,-44,-0.12
Ed Herman,Kyle Noke,MALE,30,31,185.42,185.42,205,170,195.58,193.04,10,-46.24242424000001,-254,15,0.5900000000000001
Ronny Markes,Karlos Vemola,MALE,23,26,185.42,182.88,185,185,190.5,190.5,-32,-154.54545455,-420,-98,-0.43
Jimy Hettes,Alex Caceres,MALE,24,23,175.26,177.8,145,145,180.34,185.42,11,351.19047619,795,-6,0.24
Cole Miller,TJ O'Brien,MALE,27,24,185.42,187.96,145,155,187.96,196,-4,367.27272727,830,-8,0.030000000000000027
Jacob Volkmann,Danny Castillo,MALE,30,31,175.26,175.26,155,155,180.34,180.34,16,16.666666669999998,220,8,0.36
Edwin Figueroa,Jason Reinhardt,MALE,27,41,170.18,167.64,135,135,175.26,163,-22,319.02597403,730,-44,0.42
Rashad Evans,Tito Ortiz,MALE,31,36,182.88,190.5,205,205,190.5,187.96,0,308.33333333,710,0,0
Vitor Belfort,Yoshihiro Akiyama,MALE,34,36,182.88,177.8,185,170,187.96,185.42,0,258.75,610,0,0
Dennis Hallman,Brian Ebersole,MALE,35,30,175.26,182.88,155,170,182.88,185.42,0,-35,-240,0,0
Jorge Rivera,Costas Philippou,MALE,39,31,185.42,180.34,185,185,185.42,185.42,0,50.92592593000001,260,0,0
Rory MacDonald,Mike Pyle,MALE,22,35,182.88,182.88,170,170,193.04,187.96,0,195.78431373,490,0,0
